regcenterName;lendingOfficeName;lendingOfficeCode;type;organizationName;shopName;commercialNetName;shopCode;shopAddress;locationMessage;workingHours;latitude;longitude;order
ВОЛЖСКО-УРАЛЬСКИЙ;КАЗАНЬ;1-4TFH-14;POS;ИП Винокуров С.В.;Колеса Даром ИП Винокуров С.В.,423600, РТ, г.Елабуга, пр.Нефтяников,д.4;;160301178000003;423600, Татарстан Респ, Елабужский р-н, Елабуга г, Нефтяников пр-кт, д. 4;Магазин Колеса Даром 2 этаж;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";55.7474251;52.0069279;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;КАЗАНЬ;1-4TFH-14;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС Брокер УП ООО ДНС РИТЕЙЛ Татарстан Респ, Чистополь г, Энгельса ул, дом 142;ЭКСПЕРТ-РИТЕЙЛ;2501017340001851;422986, Татарстан Респ, Чистопольский р-н, Чистополь г, Энгельса ул, д. 142;ДНС в ТЦ Эссен;"Пн-Пт: 09:00-20:00 ; Сб: 09:00-20:00 ; Вс: 09:00-20:00";55.3641974;50.5897373;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;КАЗАНЬ;1-4TFH-14;POS;;"Ситилинк, ООО ""Ситилинк"", г.Набережные Челны, ул.Вахитова, д.13Б";;770103914012054;423802, Татарстан Респ, Набережные Челны г, Вахитова ул, д. 13Б;ТЦ ПЕРВЫЙ магазин Ситилинк 2 этаж;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";55.7434619;52.3959165;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;КИРОВ;1-4TFH-83;POS;ГРУХИН К В;"4301235000033_MicroIPOS ""Билайн"" ИП Грухин К.В., г. Вятские Поляны ул. Мира д. 44";;4301235000033;612960, Кировская обл, Вятскополянский р-н, Вятские Поляны г, Мира ул, д. 44;Магазин Билайн, цокольный этаж, кредитный отдел;"Пн-Пт: 09:00-18:00 ; Сб: 09:00-18:00 ; Вс: 09:00-18:00";56.2238103;51.0767734;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;КИРОВ;1-4TFH-83;POS;"ООО ""А3""";"""Техпром"", ООО ""А3"", г. Котельнич, ул. Кирова, д. 20";;770104830000014;612600, Кировская обл, Котельничский р-н, Котельнич г, Кирова ул, д. 20;Магазин, Техпром, 1 этаж, кредитный отдел;"Пн-Пт: 09:00-18:00 ; Сб: 09:00-16:00 ; Вс: 10:00-15:00";58.3043757;48.3418322;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;КИРОВ;1-4TFH-83;POS;"ООО ""А3""";Техпром, ООО А3, г.Уржум, ул. Рокина, д.7;;770104830000022;613530, Кировская обл, Уржумский р-н, Уржум г, Рокина ул, д. 7;Магазин техпром, 1 этаж, кредитный отдел;"Пн-Пт: 09:00-18:00 ; Сб: 09:00-17:00 ; Вс: 09:00-17:00";57.1137969;50.0037167;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;КИРОВ;1-4TFH-83;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС БРОКЕР ООО ДНС Ритейл Кировская обл, Киров г, Советская ул, дом 28а ТЦ Олимп;ЭКСПЕРТ-РИТЕЙЛ;2501015020002772;610008, Кировская обл, Киров г, Советская ул, д. 28а;ТЦ Олимп, 1 Этаж, кредитный отдел;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";58.5108294;49.698703;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;КИРОВ;1-4TFH-83;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"", г. Нолинск, ул. Безымянная, д. 8 а";ЭКСПЕРТ-РИТЕЙЛ;2501015020001731;613440, Кировская обл, Нолинский р-н, Нолинск г, Безымянная ул, д. 8 а;Магазин ДНС, 1 этаж, кредитный отдел.;"Пн-Пт: 09:00-19:00 ; Сб: 09:00-19:00 ; Вс: 09:00-19:00";57.5539984;49.9392656;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;КИРОВ;1-4TFH-83;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС Брокер УП ООО ДНС РИТЕЙЛ Кировская обл, Киров г, Дзержинского ул, дом 62;ЭКСПЕРТ-РИТЕЙЛ;2501017340001821;610047, Кировская обл, Киров г, Дзержинского ул, д. 62;Магазин ДНС, цокольный этаж, кредитный отдел.;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";58.6331307;49.6162453;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;КИРОВ;1-4TFH-83;POS;ИП Ахтямова Д.М.;"""Мебель"", ИП Ахтямова Д.М., пгт. Кильмезь, ул. Советская, д. 76 а";;430102592000001;613570, Кировская обл, Кильмезский р-н, Кильмезь пгт, Советская ул, д. 76а;Магазин Мебель, кредитный отдел;"Пн-Пт: 09:00-17:00 ; Сб: 09:00-13:30 ; Вс: 09:00-13:30";56.9456483;51.0626685;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;КИРОВ;1-4TFH-83;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ""ДНС, ООО """"ДНС РИТЕЙЛ"""", г.Омутнинск ул.Свободы д.16";ЭКСПЕРТ-РИТЕЙЛ;2501015020001809;612740, Кировская обл, Омутнинский р-н, Омутнинск г, Свободы ул, д. 16;Магазин ДНС, 1 Этаж, кредитный отдел.;"Пн-Пт: 09:00-19:00 ; Сб: 09:00-19:00 ; Вс: 09:00-19:00";58.6659167;52.1754159;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;КИРОВ;1-4TFH-83;POS;"ООО ""А3""";"""Техпром"", ООО ""А3"", г. Зуевка, ул. Республики, д. 22";;770104830000027;612410, Кировская обл, Зуевский р-н, Зуевка г, Республики ул, д. 22;Магазин, Техпром, 1 этаж, кредитный отдел;"Пн-Пт: 09:00-18:00 ; Сб: 09:00-17:00 ; Вс: 09:00-15:00";58.40247;51.133892;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;КИРОВ;1-4TFH-83;POS;ИП Шалаева Л.В.;«Оптима Мебель» ТЦ Весна;;4301298000001;610014, Кировская обл, Киров г, Щорса ул, д. 73;"ТЦ ""Весна"", 1 этаж, кредитный отдел";"Пн-Пт: 10:00-20:00 ; Сб: 10:00-18:00 ; Вс: 10:00-18:00";58.5780569;49.6067115;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;КИРОВ;1-4TFH-83;POS;"ООО ""А3""";"""Техпром"", ООО ""А3"", г. Советск, ул. Ленина, д. 67";;770104830000015;613340, Кировская обл, Советский р-н, Советск г, Ленина ул, д. 67;Магазин техпром, 1 этаж, кредитный отдел;"Пн-Пт: 09:00-18:00 ; Сб: 09:00-17:00 ; Вс: 09:00-16:00";57.5839289;48.9537321;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;МАГНИТОГОРСК;1-4TFH-63;IPOS;Мобильный офис;NEW mIPOS Карталы, ТЦ Фрегат, Калмыкова ул. Д. 5 А;;660103452000006;457351, Челябинская обл, Карталинский р-н, Карталы г, Калмыкова ул, д. 5а;ТЦ Фрегат, 1 этаж, с центрального входа и направо, возле банкоматов;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";53.0548482;60.6348015;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;МАГНИТОГОРСК;1-4TFH-63;POS;МАКАРОВ Р.И.;ИП Макаров(Учалы);;7402042001;453701, Башкортостан Респ, Учалинский р-н, Учалы г, 50 лет Октября ул, д. 5;"магазин ""Олимп"", кредитная зона прямо у входа";"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";54.3177464;59.3747285;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;МАГНИТОГОРСК;1-4TFH-63;IPOS;Мобильный офис;new_mIPos_Магнитогорск_ул.Карла_Маркса_д.153(ТЦ_Гостиный_двор);;660103452000004;455038, Челябинская обл, Магнитогорск г, Карла Маркса пр-кт, д. 153;"ТЦ Гостиный двор, цокольный этаж, под эскалатором напротив магазина ""Модис""";"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";53.3786826;58.9816174;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;МАГНИТОГОРСК;1-4TFH-63;POS;ИП Сыва Наталя Андреевна;Руслан, ИП Сыва Н.А., г. Магнитогорск, ул. Грязнова, д. 57, ТЦ 1, пав. 2;;740200451000001;455000, Челябинская обл, Магнитогорск г, Грязнова ул, д. 57, кор. 1, офис 2;"Центральная городская ярмарка ул.Грязнова дом 57 , ТЦ Гранд Меха (остановка общ.транспорта ""Цирк""), 1 этаж, павильон 47 (кредитный отдел)";"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";53.398482;58.9920584;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;МАГНИТОГОРСК;1-4TFH-63;POS;"ООО ""АКС""";"Билайн, ООО ""АКС"", Зилаир с, Ленина ул, д.83";;740201708000001;453680, Башкортостан Респ, Зилаирский р-н, Зилаир с, Ленина ул, д. 83;"ТЦ ""Гермес"",магазин ""АКС"", наверх по лестнице и направо (2 этаж)";"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";52.2339822;57.4392229;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;МАГНИТОГОРСК;1-4TFH-63;IPOS;Мобильный офис;NEW mIPOS, г.Белорецк, ул.50 лет Октября, д.78;;660103452000005;453501, Башкортостан респ, Белорецкий р-н, Белорецк г, 50 лет Октября ул, д. 78;"ТЦ ""8 марта"", 1 этаж ,стойка находится возле магазина ""Монетка""";"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";53.9713814;58.4264913;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;МАГНИТОГОРСК;1-4TFH-63;IPOS;Мобильный офис;NEW miPos_Магнитогорск_ул.Герцена_д.6;;660103452000187;455001, Челябинская обл, Магнитогорск г, Герцена ул, д. 6;"ТЦ ""джаз молл"", 1 этаж, под эскалатором ,около магазина ""Перекресток""";"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";53.430471;58.9731715;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;МАГНИТОГОРСК;1-4TFH-63;POS;ИП Мирошина Ольга Романовна;"Мебель(""Каширинский""), ИП Мирошина О.Р., г. Карталы , ул. Братьев Кашириных, д.2/8";;740200844000002;457351, Челябинская обл, Карталинский р-н, Карталы г, Братьев Кашириных ул, д. 2/8;ТК Каширинский магазин Мебель цетральный вход и направо;"Пн-Пт: 10:00-18:00 ; Сб: 10:00-18:00 ; Вс: 10:00-18:00";53.05927;60.634712;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;МАГНИТОГОРСК;1-4TFH-63;POS;ИП Узоян Гиви Амарович;Мебель, ИП Узоян Г.А., с.Аскарово, ул. 40 лет Октября, д.15;;740200924000001;453620, Башкортостан Респ, Абзелиловский р-н, Аскарово с, 40 лет Октября ул, д. 15;"магазин ""Мебельный-Центр"" на Центральном рынке ""Урожай"" в Аскарово";"Пн-Пт: 09:30-18:00 ; Сб: 09:30-14:00 ; Вс: Выходной";53.3363315;58.5114618;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;МАГНИТОГОРСК;1-4TFH-63;IPOS;Мобильный офис;NEW mIPos_Сибай_ул. Ленина_9(ТЦ_Адель);;660103452000003;453830, Башкортостан Респ, Сибай г, Ленина ул, д. 9;"ТЦ Адель, 1 этаж, между павильонами ""Агат"" и ""Цветы""";"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";52.7171768;58.666024;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;МАГНИТОГОРСК;1-4TFH-63;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС Ритейл"", Челябинская область, п. Бреды, ул Ленина, д 21";ЭКСПЕРТ-РИТЕЙЛ;2501015020002858;457310, Челябинская обл, Брединский р-н, Бреды п, Ленина ул, д. 21;"село Бреды ул.Ленина дом 21, магазин ""ДНС"", после входа направо кредитный отдел";"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";52.4234835;60.3253984;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;НИЖНИЙ НОВГОРОД;1-4TFH-37;POS;;"14-09 ООО ""Ситилинк""  г. Нижний Новгород, ул Коминтерна 11 Офлайн";;770103914015111;603157, Нижегородская обл, Нижний Новгород г, Коминтерна ул, д. 11;ост. Варя, ТЦ Лента;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";56.3390795;43.8833698;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;НИЖНИЙ НОВГОРОД;1-4TFH-37;POS;"Шахунское ПО ""Коопунивермаг""";"КООПУНИВЕРМАГ_Шахунское ПО ""Коопунивермаг""_Шахунья г, Гагарина ул, дом 17";;520101906000003;606910, Нижегородская обл, Шахунья г, Гагарина ул, д. 17;рядом с пл. Советской , через дорогу от администрации;"Пн-Пт: 09:00-18:00 ; Сб: 09:00-15:00 ; Вс: 09:00-15:00";57.6757587;46.6116038;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;НИЖНИЙ НОВГОРОД;1-4TFH-37;POS;ИП Ершов М.Н.;МЕБЕЛЬ ЕРШОВ Кулебаки;;520100616000003;607015, Нижегородская обл, Кулебакский р-н, Кулебаки г, Циолковского ул, д. 18;Мебельный ТЦ, на пересечении ул. Песочная и Циалковского;"Пн-Пт: 09:00-19:00 ; Сб: 09:00-19:00 ; Вс: 09:00-19:00";55.4284467;42.5067405;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;НИЖНИЙ НОВГОРОД;1-4TFH-37;POS;;Кронар_Нижний Новгород, пр. Гагарина, д.29;;770103914015066;603057, Нижегородская обл, Нижний Новгород г, Гагарина пр-кт, д. 29;рядом с Дворцом спорта;"Пн-Пт: 09:00-19:00 ; Сб: 09:00-19:00 ; Вс: 09:00-19:00";56.293187;43.977797;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;НИЖНИЙ НОВГОРОД;1-4TFH-37;POS;ИП Сибирякова Елена Николаевна;ШАХУНЬЯ_ИП Сибирякова Е.Н._Шахунья г, Советская ул, дом 13;;520100882000002;606910, Нижегородская обл, Шахунья г, Советская ул, д. 13;ТЦ Континент, 1 этаж, магазин мебели ИП Сибирякова;"Пн-Пт: 09:00-18:00 ; Сб: 09:00-15:00 ; Вс: 09:00-15:00";57.6744727;46.6062228;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;НИЖНИЙ НОВГОРОД;1-4TFH-37;POS;;"14-09 СИТИЛИНК, ООО ""Ситилинк""  Нижегородская область, г. Арзамас, пр-кт Ленина 200 Б (оффлайн)";;770103914015135;607228, Нижегородская обл, Арзамас г, Ленина пр-кт, д. 200Б;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";55.4019113;43.8362334;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;НИЖНИЙ НОВГОРОД;1-4TFH-37;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС РИТЕЙЛ, ООО ""ДНС РИТЕЙЛ"", 603003, г.Нижний Новгород, ул. Коминтерна, 117";ЭКСПЕРТ-РИТЕЙЛ;2501017340001771;603003, Нижегородская обл, Нижний Новгород г, Коминтерна ул, д. 117;ТЦ Сормовские Зори, цоколь;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";56.3507377;43.869115;1,2 порядок
